entry_time,entry_price,exit_time,exit_price,direction,profit_loss,strategy,symbol,resolution,holding_bars,points
2027-08-04 21:05:24,16961.42,2027-08-04 22:40:24,16961.71,long,5.25,random_realistic,NQ,5min,19,0.29
2027-08-05 00:40:24,16958.49,2027-08-05 02:55:24,16959.51,short,-20.8,momentum,NQ,15min,9,-1.01
2027-08-05 04:55:24,16958.96,2027-08-05 07:25:24,16957.95,long,-20.7,RSI_breakout,NQ,15min,10,-1.01
2027-08-05 05:30:24,1574.75,2027-08-05 07:15:24,1575.02,short,-27.07,SMA_crossover,GCZ,15min,7,-0.27
2027-08-05 13:25:24,16988.15,2027-08-05 13:29:24,16987.68,long,-9.9,RSI_breakout,NQ,1min,4,-0.47
2027-08-05 20:15:24,1556.43,2027-08-13 20:15:24,1556.03,short,39.66,random_realistic,GCZ,1d,8,0.4
2027-08-06 12:29:24,17045.95,2027-08-06 15:44:24,17046.89,short,-19.42,SMA_crossover,NQ,15min,13,-0.95
2027-08-07 01:44:24,17026.4,2027-08-07 01:51:24,17025.45,short,18.33,RSI_breakout,NQ,1min,7,0.94
2027-08-07 09:51:24,17032.74,2027-08-07 11:41:24,17030.62,short,41.96,SMA_crossover,NQ,5min,22,2.12
2027-08-08 06:41:24,17099.78,2027-08-08 07:26:24,17100.92,long,22.21,random_realistic,NQ,5min,9,1.14
2027-08-08 17:26:24,17061.84,2027-08-08 19:11:24,17062.74,short,-18.61,momentum,NQ,15min,7,-0.91
2027-08-09 07:11:24,17071.11,2027-08-09 07:24:24,17071.18,short,-1.96,SMA_crossover,NQ,1min,13,-0.07
2027-08-09 19:24:24,17119.13,2027-08-09 19:39:24,17119.27,long,2.27,random_realistic,NQ,5min,3,0.14
2027-08-10 19:39:24,16974.25,2027-08-10 20:19:24,16972.63,long,-32.82,random_realistic,NQ,1min,40,-1.62
2027-08-11 12:19:24,17049.9,2027-08-11 14:34:24,17048.76,long,-23.43,SMA_crossover,NQ,15min,9,-1.15
2027-08-11 20:34:24,17050.23,2027-08-13 20:34:24,17051.74,long,29.65,SMA_crossover,NQ,1d,2,1.51
2027-08-14 01:15:24,1551.37,2027-08-14 02:13:24,1551.2,short,16.4,SMA_crossover,GCZ,1min,58,0.17
2027-08-14 05:34:24,17014.74,2027-08-18 05:34:24,17013.21,short,30.08,RSI_breakout,NQ,1d,4,1.53
2027-08-14 13:13:24,1545.46,2027-08-14 13:26:24,1545.8,long,34.2,momentum,GCZ,1min,13,0.35
2027-08-14 22:26:24,1534.34,2027-08-14 23:04:24,1534.79,short,-45.48,random_realistic,GCZ,1min,38,-0.45
2027-08-15 16:04:24,1538.86,2027-08-15 16:16:24,1538.61,short,24.11,SMA_crossover,GCZ,1min,12,0.25
2027-08-16 13:16:24,1487.86,2027-08-19 13:16:24,1487.48,long,-38.39,RSI_breakout,GCZ,1d,3,-0.38
2027-08-18 22:34:24,17098.59,2027-08-19 02:34:24,17099.81,short,-24.84,SMA_crossover,NQ,15min,16,-1.22
2027-08-19 06:34:24,17122.6,2027-08-19 07:39:24,17122.81,long,3.64,SMA_crossover,NQ,5min,13,0.21
2027-08-19 23:16:24,1476.79,2027-08-20 00:21:24,1476.35,short,43.57,momentum,GCZ,5min,13,0.44
2027-08-20 03:39:24,17166.96,2027-08-20 04:28:24,17167.68,long,13.81,SMA_crossover,NQ,1min,49,0.72
2027-08-20 17:21:24,1454.81,2027-08-22 17:21:24,1455.33,short,-52.99,momentum,GCZ,1d,2,-0.52
2027-08-21 03:28:24,17201.04,2027-08-23 03:28:24,17201.02,long,-1.01,momentum,NQ,1d,2,-0.03
2027-08-23 07:21:24,1467.83,2027-08-25 07:21:24,1468.2,long,36.31,RSI_breakout,GCZ,1d,2,0.37
2027-08-23 13:28:24,17247.23,2027-08-28 13:28:24,17246.5,long,-14.92,RSI_breakout,NQ,1d,5,-0.72
2027-08-25 20:21:24,1448.27,2027-08-25 22:11:24,1448.64,short,-37.03,random_realistic,GCZ,5min,22,-0.37
2027-08-26 21:11:24,1442.37,2027-08-26 22:36:24,1442.58,long,20.53,momentum,GCZ,5min,17,0.21
2027-08-27 01:36:24,1441.63,2027-08-27 03:06:24,1441.15,long,-48.21,momentum,GCZ,5min,18,-0.48
2027-08-27 11:06:24,1452.17,2027-08-27 11:27:24,1452.68,short,-51.25,SMA_crossover,GCZ,1min,21,-0.51
2027-08-27 22:27:24,1462.96,2027-08-27 22:42:24,1463.22,long,25.64,RSI_breakout,GCZ,1min,15,0.26
2027-08-28 09:42:24,1468.26,2027-08-28 10:42:24,1468.02,long,-24.71,RSI_breakout,GCZ,15min,4,-0.24
2027-08-28 17:42:24,1468.11,2027-08-28 18:13:24,1468.54,short,-43.71,SMA_crossover,GCZ,1min,31,-0.43
2027-08-29 03:28:24,17252.89,2027-08-29 03:58:24,17251.81,long,-22.14,momentum,NQ,1min,30,-1.08
2027-08-29 08:13:24,1488.22,2027-08-29 09:58:24,1487.7,short,51.24,random_realistic,GCZ,15min,7,0.52
2027-08-29 12:58:24,1495.93,2027-08-29 13:08:24,1496.31,short,-38.36,RSI_breakout,GCZ,5min,2,-0.38
2027-08-30 00:58:24,17182.87,2027-08-30 03:43:24,17184.85,long,39.13,random_realistic,NQ,15min,11,1.98
2027-08-30 06:08:24,1525.85,2027-09-04 06:08:24,1526.24,short,-39.23,random_realistic,GCZ,1d,5,-0.39
2027-08-31 03:43:24,17170.37,2027-08-31 05:58:24,17169.48,long,-18.37,random_realistic,NQ,15min,9,-0.89
2027-08-31 15:58:24,17202.36,2027-08-31 16:01:24,17201.4,short,18.54,RSI_breakout,NQ,1min,3,0.95
2027-09-01 04:01:24,17173.8,2027-09-01 05:46:24,17174.55,short,-15.56,momentum,NQ,15min,7,-0.75
2027-09-01 12:46:24,17178.22,2027-09-02 12:46:24,17178.72,long,9.55,momentum,NQ,1d,1,0.5
2027-09-03 03:46:24,17211.16,2027-09-03 04:56:24,17211.8,short,-13.26,RSI_breakout,NQ,5min,14,-0.64
2027-09-03 17:56:24,17217.77,2027-09-03 20:56:24,17216.93,long,-17.39,momentum,NQ,15min,12,-0.84
2027-09-04 04:56:24,17236.34,2027-09-04 05:41:24,17236.29,short,0.56,random_realistic,NQ,5min,9,0.05
2027-09-04 23:41:24,17277.28,2027-09-05 00:13:24,17275.96,short,25.93,SMA_crossover,NQ,1min,32,1.32
2027-09-05 05:08:24,1534.83,2027-09-05 08:08:24,1534.44,long,-40.21,SMA_crossover,GCZ,15min,12,-0.4
2027-09-05 11:08:24,1538.28,2027-09-14 11:08:24,1538.74,short,-46.2,SMA_crossover,GCZ,1d,9,-0.46
2027-09-05 22:13:24,17289.06,2027-09-05 22:38:24,17288.18,short,16.98,RSI_breakout,NQ,5min,5,0.87
2027-09-06 16:38:24,17342.47,2027-09-15 16:38:24,17343.61,short,-23.2,SMA_crossover,NQ,1d,9,-1.13
2027-09-15 11:08:24,1532.5,2027-09-15 11:34:24,1532.66,long,15.97,momentum,GCZ,1min,26,0.16
2027-09-16 02:38:24,17295.45,2027-09-16 04:33:24,17294.4,long,-21.65,random_realistic,NQ,5min,23,-1.06
2027-09-16 04:34:24,1562.35,2027-09-16 07:19:24,1562.14,short,20.46,momentum,GCZ,15min,11,0.21
2027-09-16 17:19:24,1586.43,2027-09-16 21:34:24,1586.93,short,-50.13,SMA_crossover,GCZ,15min,17,-0.5
2027-09-16 19:33:24,17361.69,2027-09-16 21:28:24,17360.46,long,-25.07,SMA_crossover,NQ,5min,23,-1.23
2027-09-17 07:28:24,17363.02,2027-09-17 10:58:24,17364.25,short,-25.09,SMA_crossover,NQ,15min,14,-1.23
2027-09-17 13:34:24,1599.69,2027-09-17 13:54:24,1599.28,short,41.15,random_realistic,GCZ,5min,4,0.42
2027-09-18 01:58:24,17382.57,2027-09-23 01:58:24,17381.83,long,-15.28,RSI_breakout,NQ,1d,5,-0.74
2027-09-18 04:54:24,1614.43,2027-09-18 06:54:24,1614.88,short,-45.48,random_realistic,GCZ,15min,8,-0.45
2027-09-19 06:54:24,1637.64,2027-09-19 08:09:24,1637.67,long,2.52,SMA_crossover,GCZ,5min,15,0.03
2027-09-20 01:09:24,1635.73,2027-09-20 02:39:24,1636.1,long,36.73,random_realistic,GCZ,15min,6,0.37
2027-09-20 04:39:24,1635.37,2027-09-20 04:49:24,1635.43,short,-6.27,SMA_crossover,GCZ,1min,10,-0.06
2027-09-20 20:49:24,1633.36,2027-09-20 20:57:24,1633.4,short,-4.8,RSI_breakout,GCZ,1min,8,-0.04
2027-09-21 03:57:24,1623.44,2027-09-21 04:35:24,1623.25,short,18.55,random_realistic,GCZ,1min,38,0.19
2027-09-21 09:35:24,1633.52,2027-09-21 11:20:24,1633.46,short,5.95,random_realistic,GCZ,15min,7,0.06
2027-09-21 14:20:24,1642.43,2027-09-21 16:05:24,1642.83,long,40.16,random_realistic,GCZ,5min,21,0.41
2027-09-22 11:05:24,1623.71,2027-09-22 11:19:24,1623.84,long,12.51,RSI_breakout,GCZ,1min,14,0.13
2027-09-23 01:19:24,1601.85,2027-09-23 01:56:24,1601.87,short,-2.29,SMA_crossover,GCZ,1min,37,-0.02
2027-09-23 07:56:24,1610.89,2027-09-25 07:56:24,1611.44,short,-55.92,momentum,GCZ,1d,2,-0.55
2027-09-23 22:58:24,17411.32,2027-09-23 23:28:24,17410.42,long,-18.52,RSI_breakout,NQ,15min,2,-0.9
2027-09-24 14:28:24,17374.4,2027-09-27 14:28:24,17373.73,long,-13.95,momentum,NQ,1d,3,-0.67
2027-09-25 13:56:24,1603.05,2027-09-26 13:56:24,1603.42,short,-36.75,momentum,GCZ,1d,1,-0.36
2027-09-27 11:56:24,1591.27,2027-09-27 13:41:24,1591.68,long,40.09,RSI_breakout,GCZ,15min,7,0.41
2027-09-28 02:41:24,1579.55,2027-10-01 02:41:24,1579.98,short,-43.45,momentum,GCZ,1d,3,-0.43
2027-09-28 12:28:24,17387.34,2027-09-29 12:28:24,17386.5,long,-17.4,random_realistic,NQ,1d,1,-0.85
2027-09-29 19:28:24,17455.26,2027-09-29 19:58:24,17456.42,long,22.68,random_realistic,NQ,15min,2,1.16
2027-09-30 04:58:24,17463.99,2027-10-02 04:58:24,17462.57,short,27.84,SMA_crossover,NQ,1d,2,1.42
2027-10-01 22:41:24,1570.62,2027-10-02 22:41:24,1570.27,long,-35.78,RSI_breakout,GCZ,1d,1,-0.35
2027-10-03 02:58:24,17532.96,2027-10-03 03:07:24,17534.19,short,-25.11,RSI_breakout,NQ,1min,9,-1.23
2027-10-03 18:41:24,1562.85,2027-10-03 19:26:24,1562.94,short,-9.47,random_realistic,GCZ,15min,3,-0.09
2027-10-04 00:07:24,17478.27,2027-10-08 00:07:24,17477.33,long,-19.3,random_realistic,NQ,1d,4,-0.94
2027-10-04 10:26:24,1574.18,2027-10-04 11:41:24,1573.48,short,68.8,momentum,GCZ,5min,15,0.69
2027-10-04 23:41:24,1549.98,2027-10-05 01:31:24,1550.31,short,-33.06,SMA_crossover,GCZ,5min,22,-0.33
2027-10-05 05:31:24,1552.41,2027-10-05 05:48:24,1552.54,long,12.31,SMA_crossover,GCZ,1min,17,0.13
2027-10-06 01:48:24,1533.21,2027-10-12 01:48:24,1533.68,short,-46.95,SMA_crossover,GCZ,1d,6,-0.46
2027-10-08 19:07:24,17492.55,2027-10-08 19:17:24,17491.53,long,-20.83,random_realistic,NQ,1min,10,-1.02
2027-10-09 18:17:24,17396.55,2027-10-09 20:02:24,17397.35,long,15.57,random_realistic,NQ,5min,21,0.8
2027-10-10 15:02:24,17403.87,2027-10-10 16:17:24,17404.12,short,-5.51,RSI_breakout,NQ,15min,5,-0.25
2027-10-11 04:17:24,17422.97,2027-10-11 04:36:24,17423.27,long,5.5,momentum,NQ,1min,19,0.3
2027-10-11 14:36:24,17461.6,2027-10-11 14:50:24,17462.15,long,10.47,momentum,NQ,1min,14,0.55
2027-10-12 02:50:24,17496.4,2027-10-12 03:16:24,17494.89,long,-30.61,random_realistic,NQ,1min,26,-1.51
2027-10-12 09:16:24,17469.6,2027-10-12 10:01:24,17468.99,short,11.54,random_realistic,NQ,15min,3,0.6
2027-10-12 15:48:24,1556.74,2027-10-12 16:38:24,1556.73,long,-1.16,momentum,GCZ,5min,10,-0.01
2027-10-13 04:01:24,17463.62,2027-10-13 06:46:24,17462.73,long,-18.39,momentum,NQ,15min,11,-0.89
2027-10-13 08:38:24,1563.96,2027-10-13 09:19:24,1564.08,long,11.24,SMA_crossover,GCZ,1min,41,0.12
2027-10-13 11:46:24,17463.53,2027-10-13 14:31:24,17463.02,short,9.72,random_realistic,NQ,15min,11,0.51
2027-10-14 03:31:24,17445.52,2027-10-14 04:20:24,17443.7,short,35.9,SMA_crossover,NQ,1min,49,1.82
2027-10-14 07:20:24,17454.89,2027-10-18 07:20:24,17456.27,short,-28.26,SMA_crossover,NQ,1d,4,-1.39
2027-10-14 09:19:24,1566.39,2027-10-14 10:02:24,1565.95,long,-44.95,SMA_crossover,GCZ,1min,43,-0.44
2027-10-14 23:02:24,1589.31,2027-10-14 23:09:24,1589.78,short,-47.06,momentum,GCZ,1min,7,-0.47
2027-10-15 00:09:24,1588.08,2027-10-15 00:50:24,1587.6,short,47.15,SMA_crossover,GCZ,1min,41,0.48
2027-10-15 10:50:24,1591.85,2027-10-15 11:40:24,1591.26,short,57.84,RSI_breakout,GCZ,5min,10,0.58
2027-10-16 06:40:24,1593.9,2027-10-20 06:40:24,1593.5,long,-40.63,random_realistic,GCZ,1d,4,-0.4
2027-10-18 08:20:24,17465.68,2027-10-25 08:20:24,17464.38,short,25.54,SMA_crossover,NQ,1d,7,1.3
2027-10-21 03:40:24,1661.2,2027-10-21 05:25:24,1661.56,short,-36.29,SMA_crossover,GCZ,15min,7,-0.36
2027-10-21 19:25:24,1649.62,2027-10-21 19:37:24,1649.21,short,40.14,momentum,GCZ,1min,12,0.41
2027-10-22 03:37:24,1644.64,2027-10-22 05:02:24,1644.39,long,-25.53,momentum,GCZ,5min,17,-0.25
2027-10-22 07:02:24,1643.29,2027-10-22 07:50:24,1643.69,long,39.67,SMA_crossover,GCZ,1min,48,0.4
2027-10-22 19:50:24,1651.03,2027-10-22 20:05:24,1651.6,long,56.14,random_realistic,GCZ,15min,1,0.57
2027-10-23 14:05:24,1672.66,2027-10-23 15:25:24,1672.11,long,-55.94,momentum,GCZ,5min,16,-0.55
2027-10-24 08:25:24,1661.97,2027-10-24 08:48:24,1662.71,long,73.88,random_realistic,GCZ,1min,23,0.74
2027-10-25 00:48:24,1646.16,2027-10-25 03:48:24,1645.82,long,-34.0,momentum,GCZ,15min,12,-0.34
2027-10-25 04:48:24,1648.55,2027-10-25 06:33:24,1649.2,long,64.5,RSI_breakout,GCZ,15min,7,0.65
2027-10-25 11:33:24,1638.34,2027-10-28 11:33:24,1637.68,short,65.17,momentum,GCZ,1d,3,0.66
2027-10-26 01:20:24,17466.41,2027-10-26 02:00:24,17464.97,short,28.34,SMA_crossover,NQ,5min,8,1.44
2027-10-26 18:00:24,17442.72,2027-10-29 18:00:24,17443.48,short,-15.75,SMA_crossover,NQ,1d,3,-0.76
2027-10-29 08:33:24,1626.08,2027-10-29 11:03:24,1626.43,short,-35.91,random_realistic,GCZ,15min,10,-0.35
2027-10-29 19:03:24,1632.32,2027-10-29 21:48:24,1632.79,short,-46.96,momentum,GCZ,15min,11,-0.46
2027-10-30 02:00:24,17454.75,2027-10-31 02:00:24,17455.77,short,-20.85,momentum,NQ,1d,1,-1.02
2027-10-30 15:48:24,1663.96,2027-10-30 17:33:24,1663.67,long,-29.19,momentum,GCZ,15min,7,-0.29
2027-10-31 07:33:24,1640.17,2027-10-31 08:38:24,1639.67,long,-49.86,SMA_crossover,GCZ,5min,13,-0.49
2027-10-31 13:00:24,17454.19,2027-10-31 16:30:24,17455.07,short,-18.06,random_realistic,NQ,15min,14,-0.88
2027-11-01 00:38:24,1635.02,2027-11-01 01:23:24,1635.6,short,-58.84,momentum,GCZ,15min,3,-0.58
2027-11-01 02:23:24,1637.6,2027-11-01 03:08:24,1637.89,short,-29.13,SMA_crossover,GCZ,15min,3,-0.29
2027-11-01 04:30:24,17450.16,2027-11-01 05:00:24,17450.44,long,5.04,random_realistic,NQ,15min,2,0.28
2027-11-01 05:08:24,1639.47,2027-11-01 05:46:24,1639.81,short,-34.28,random_realistic,GCZ,1min,38,-0.34
2027-11-01 08:46:24,1638.27,2027-11-04 08:46:24,1638.72,short,-44.78,momentum,GCZ,1d,3,-0.44
2027-11-01 17:00:24,17435.17,2027-11-03 17:00:24,17435.05,long,-2.73,SMA_crossover,NQ,1d,2,-0.11
2027-11-04 07:00:24,17453.72,2027-11-11 07:00:24,17452.53,long,-24.3,SMA_crossover,NQ,1d,7,-1.19
2027-11-04 10:46:24,1640.72,2027-11-04 11:46:24,1641.24,long,51.83,random_realistic,GCZ,15min,4,0.52
2027-11-04 12:46:24,1635.55,2027-11-04 13:04:24,1635.17,short,37.79,random_realistic,GCZ,1min,18,0.38
2027-11-05 00:04:24,1653.46,2027-11-05 00:49:24,1652.82,short,63.74,SMA_crossover,GCZ,15min,3,0.64
2027-11-05 09:49:24,1671.17,2027-11-05 09:59:24,1671.71,short,-54.49,RSI_breakout,GCZ,1min,10,-0.54
2027-11-06 07:59:24,1687.0,2027-11-06 09:09:24,1687.4,short,-41.15,random_realistic,GCZ,5min,14,-0.41
2027-11-07 07:09:24,1698.22,2027-11-07 07:48:24,1698.15,short,6.93,SMA_crossover,GCZ,1min,39,0.07
2027-11-07 14:48:24,1707.19,2027-11-07 16:23:24,1706.65,long,-54.79,random_realistic,GCZ,5min,19,-0.54
2027-11-08 13:23:24,1691.8,2027-11-08 14:18:24,1691.93,long,12.36,RSI_breakout,GCZ,5min,11,0.13
2027-11-08 17:18:24,1696.63,2027-11-08 19:33:24,1697.01,short,-38.53,random_realistic,GCZ,15min,9,-0.38
2027-11-08 22:33:24,1698.82,2027-11-08 23:48:24,1699.16,long,33.18,RSI_breakout,GCZ,15min,5,0.34
2027-11-09 18:48:24,1714.51,2027-11-09 20:28:24,1714.67,long,15.09,momentum,GCZ,5min,20,0.16
2027-11-10 07:28:24,1718.08,2027-11-16 07:28:24,1718.63,short,-55.55,random_realistic,GCZ,1d,6,-0.55
2027-11-12 02:00:24,17451.03,2027-11-12 02:10:24,17449.78,long,-25.52,RSI_breakout,NQ,1min,10,-1.25
2027-11-12 03:10:24,17459.01,2027-11-12 05:10:24,17460.18,short,-23.89,RSI_breakout,NQ,15min,8,-1.17
2027-11-12 12:10:24,17476.76,2027-11-12 12:14:24,17477.88,short,-22.77,RSI_breakout,NQ,1min,4,-1.11
2027-11-13 07:14:24,17540.76,2027-11-13 08:14:24,17541.8,short,-21.21,random_realistic,NQ,15min,4,-1.04
2027-11-14 07:14:24,17497.89,2027-11-14 09:44:24,17497.19,long,-14.44,SMA_crossover,NQ,5min,30,-0.7
2027-11-14 23:44:24,17489.55,2027-11-15 01:24:24,17488.58,long,-19.98,momentum,NQ,5min,20,-0.97
2027-11-15 16:24:24,17568.22,2027-11-15 17:14:24,17567.82,long,-8.43,SMA_crossover,NQ,5min,10,-0.4
2027-11-16 10:14:24,17527.0,2027-11-16 12:44:24,17527.2,long,3.42,random_realistic,NQ,15min,10,0.2
2027-11-17 06:28:24,1716.99,2027-11-17 07:58:24,1716.67,short,31.88,momentum,GCZ,15min,6,0.32
2027-11-17 09:44:24,17482.72,2027-11-17 09:59:24,17482.26,short,8.78,RSI_breakout,NQ,5min,3,0.46
2027-11-17 14:59:24,17549.92,2027-11-19 14:59:24,17551.14,long,23.89,momentum,NQ,1d,2,1.22
2027-11-17 17:58:24,1704.48,2027-11-17 18:13:24,1704.14,long,-35.26,RSI_breakout,GCZ,1min,15,-0.35
2027-11-17 22:13:24,1695.17,2027-11-18 00:28:24,1694.48,short,68.31,RSI_breakout,GCZ,15min,9,0.69
2027-11-18 21:28:24,1709.34,2027-11-25 21:28:24,1708.82,long,-53.35,RSI_breakout,GCZ,1d,7,-0.53
2027-11-20 06:59:24,17511.83,2027-11-20 08:29:24,17512.49,long,12.59,random_realistic,NQ,5min,18,0.65
2027-11-20 15:29:24,17513.49,2027-11-20 16:14:24,17514.74,long,24.5,RSI_breakout,NQ,5min,9,1.25
2027-11-21 10:14:24,17502.4,2027-11-21 10:34:24,17502.79,long,7.32,RSI_breakout,NQ,1min,20,0.39
2027-11-21 15:34:24,17507.81,2027-11-21 16:34:24,17506.8,long,-20.59,momentum,NQ,5min,12,-1.0
2027-11-22 08:34:24,17622.18,2027-11-27 08:34:24,17622.39,short,-4.68,momentum,NQ,1d,5,-0.21
2027-11-26 13:28:24,1693.95,2027-11-29 13:28:24,1694.32,short,-37.74,SMA_crossover,GCZ,1d,3,-0.37
2027-11-28 06:34:24,17646.71,2027-11-28 11:34:24,17646.86,long,2.57,SMA_crossover,NQ,15min,20,0.15
2027-11-29 11:34:24,17574.84,2027-11-29 15:34:24,17573.92,long,-18.85,SMA_crossover,NQ,15min,16,-0.92
2027-11-29 19:28:24,1700.45,2027-11-29 19:43:24,1700.16,long,-29.84,random_realistic,GCZ,15min,1,-0.29
2027-11-29 22:43:24,1694.2,2027-11-30 01:13:24,1694.46,long,25.5,RSI_breakout,GCZ,15min,10,0.26
2027-11-30 00:34:24,17624.46,2027-11-30 01:09:24,17623.07,short,27.24,RSI_breakout,NQ,5min,7,1.39
2027-11-30 15:13:24,1673.09,2027-11-30 16:53:24,1672.64,long,-44.66,momentum,GCZ,5min,20,-0.44
2027-11-30 16:09:24,17562.96,2027-11-30 16:25:24,17561.61,long,-27.64,momentum,NQ,1min,16,-1.36
2027-11-30 23:25:24,17595.14,2027-11-30 23:32:24,17594.01,long,-23.05,RSI_breakout,NQ,1min,7,-1.13
2027-12-01 01:32:24,17602.23,2027-12-01 03:57:24,17603.26,long,20.13,SMA_crossover,NQ,5min,29,1.03
2027-12-01 11:53:24,1679.57,2027-12-01 12:17:24,1679.83,long,26.34,momentum,GCZ,1min,24,0.27
2027-12-01 15:57:24,17604.62,2027-12-01 16:18:24,17604.36,long,-5.58,momentum,NQ,1min,21,-0.25
2027-12-02 01:17:24,1695.05,2027-12-06 01:17:24,1695.33,long,28.17,momentum,GCZ,1d,4,0.29
2027-12-02 02:18:24,17654.31,2027-12-02 02:23:24,17654.59,long,5.1,momentum,NQ,1min,5,0.28
2027-12-02 14:23:24,17684.72,2027-12-12 14:23:24,17685.96,short,-25.29,SMA_crossover,NQ,1d,10,-1.24
2027-12-06 16:17:24,1723.27,2027-12-12 16:17:24,1723.03,short,23.45,RSI_breakout,GCZ,1d,6,0.24
2027-12-12 17:23:24,17659.3,2027-12-18 17:23:24,17658.3,short,19.63,SMA_crossover,NQ,1d,6,1.01
2027-12-13 07:17:24,1740.87,2027-12-13 08:00:24,1741.48,long,60.56,random_realistic,GCZ,1min,43,0.61
2027-12-14 07:00:24,1722.77,2027-12-17 07:00:24,1722.25,long,-52.32,momentum,GCZ,1d,3,-0.52
2027-12-17 19:00:24,1737.24,2027-12-17 19:06:24,1737.34,short,-9.9,RSI_breakout,GCZ,1min,6,-0.09
2027-12-17 21:06:24,1742.63,2027-12-17 21:12:24,1742.98,long,34.19,RSI_breakout,GCZ,1min,6,0.35
2027-12-18 03:12:24,1734.89,2027-12-18 03:57:24,1735.42,short,-53.15,random_realistic,GCZ,15min,3,-0.53
2027-12-18 18:57:24,1707.56,2027-12-18 23:27:24,1707.06,long,-51.32,SMA_crossover,GCZ,15min,18,-0.51
2027-12-19 08:27:24,1710.86,2027-12-19 09:42:24,1710.34,long,-52.0,momentum,GCZ,15min,5,-0.51
2027-12-19 09:23:24,17684.84,2027-12-25 09:23:24,17683.36,long,-30.02,RSI_breakout,NQ,1d,6,-1.48
2027-12-20 07:42:24,1722.07,2027-12-25 07:42:24,1722.5,short,-43.53,RSI_breakout,GCZ,1d,5,-0.43
2027-12-25 15:23:24,17697.01,2027-12-25 15:32:24,17698.42,short,-28.74,random_realistic,NQ,1min,9,-1.41
2027-12-25 21:42:24,1729.63,2028-01-02 21:42:24,1729.32,short,30.77,random_realistic,GCZ,1d,8,0.31
2027-12-25 22:32:24,17684.12,2028-01-02 22:32:24,17683.88,short,4.26,SMA_crossover,NQ,1d,8,0.24
2028-01-03 07:32:24,17670.84,2028-01-03 07:50:24,17671.26,short,-8.75,RSI_breakout,NQ,1min,18,-0.41
2028-01-03 20:50:24,17657.99,2028-01-04 00:05:24,17657.81,long,-4.18,SMA_crossover,NQ,15min,13,-0.18
2028-01-03 21:42:24,1727.73,2028-01-04 21:42:24,1727.88,long,14.7,random_realistic,GCZ,1d,1,0.15
2028-01-04 19:05:24,17680.86,2028-01-04 19:18:24,17682.36,long,29.53,random_realistic,NQ,1min,13,1.5
2028-01-04 20:18:24,17676.1,2028-01-04 21:09:24,17675.89,short,3.83,SMA_crossover,NQ,1min,51,0.22
2028-01-05 06:42:24,1728.21,2028-01-05 09:12:24,1728.57,short,-36.45,SMA_crossover,GCZ,5min,30,-0.36
2028-01-05 12:09:24,17709.7,2028-01-05 13:39:24,17708.79,short,17.61,SMA_crossover,NQ,5min,18,0.91
2028-01-05 20:12:24,1735.4,2028-01-05 22:12:24,1735.14,short,25.64,RSI_breakout,GCZ,15min,8,0.26
2028-01-06 11:39:24,17690.95,2028-01-06 12:21:24,17691.98,short,-21.12,random_realistic,NQ,1min,42,-1.03
2028-01-06 18:12:24,1744.2,2028-01-06 18:42:24,1744.2,long,-0.51,momentum,GCZ,15min,2,-0.0
2028-01-07 06:42:24,1768.16,2028-01-07 07:07:24,1767.76,long,-40.16,momentum,GCZ,5min,5,-0.4
2028-01-07 07:21:24,17670.48,2028-01-07 07:38:24,17671.12,long,12.15,RSI_breakout,NQ,1min,17,0.63
2028-01-07 15:07:24,1752.26,2028-01-07 16:42:24,1751.83,short,43.1,momentum,GCZ,5min,19,0.44
2028-01-07 20:38:24,17647.73,2028-01-07 20:58:24,17646.01,short,33.98,momentum,NQ,1min,20,1.72
2028-01-08 13:42:24,1753.58,2028-01-08 17:57:24,1753.95,short,-36.77,SMA_crossover,GCZ,15min,17,-0.36
2028-01-08 17:58:24,17656.9,2028-01-08 19:08:24,17655.97,long,-19.1,momentum,NQ,5min,14,-0.93
2028-01-09 03:57:24,1764.47,2028-01-09 04:37:24,1764.0,short,46.52,SMA_crossover,GCZ,1min,40,0.47
2028-01-09 14:08:24,17698.97,2028-01-09 17:23:24,17698.26,short,13.83,random_realistic,NQ,15min,13,0.72
2028-01-09 16:37:24,1766.76,2028-01-09 18:22:24,1766.96,long,19.48,momentum,GCZ,15min,7,0.2
2028-01-10 13:22:24,1779.1,2028-01-10 14:07:24,1779.46,short,-37.23,SMA_crossover,GCZ,15min,3,-0.37
2028-01-10 14:23:24,17743.72,2028-01-14 14:23:24,17745.01,short,-26.34,SMA_crossover,NQ,1d,4,-1.29
2028-01-11 13:07:24,1781.53,2028-01-11 14:07:24,1782.05,long,50.75,momentum,GCZ,5min,12,0.51
2028-01-12 09:07:24,1763.33,2028-01-12 09:57:24,1762.69,long,-63.85,RSI_breakout,GCZ,5min,10,-0.63
2028-01-13 02:57:24,1758.19,2028-01-13 04:22:24,1758.61,short,-42.78,SMA_crossover,GCZ,5min,17,-0.42
2028-01-14 00:22:24,1769.82,2028-01-14 00:48:24,1769.41,short,40.51,momentum,GCZ,1min,26,0.41
2028-01-14 21:48:24,1788.19,2028-01-14 22:14:24,1787.74,long,-46.34,momentum,GCZ,1min,26,-0.46
2028-01-14 23:23:24,17731.53,2028-01-15 00:21:24,17731.94,long,7.72,SMA_crossover,NQ,1min,58,0.41
